prv_code;year;elected;p_code;party_name;candidate_orig;p_votes;list_pos
12;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Anay Bueno Pardo;2483;5
12;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Darío Díaz Gastaldo;379;1
12;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Sara Mahiques Bou;379;2
12;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Alberto Catalán Gallach;379;3
12;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Adriana Guillem Cuadra;379;4
12;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Sebastián Casanova Larrosa;379;5
12;2019;0;62;PARTIT COMUNISTA DELS POBLES D'ESPANYA;Santiago Castillo Cano;194;1
12;2019;0;62;PARTIT COMUNISTA DELS POBLES D'ESPANYA;María Teresa Plazas Olmedo;194;2
12;2019;0;62;PARTIT COMUNISTA DELS POBLES D'ESPANYA;Eloy García Simarro;194;3
12;2019;0;62;PARTIT COMUNISTA DELS POBLES D'ESPANYA;Yasmina del Pino Ariza;194;4
12;2019;0;62;PARTIT COMUNISTA DELS POBLES D'ESPANYA;Judith Arantzazu Escuder Cano;194;5
12;2019;1;76;UNIDAS PODEMOS-UNIDES PODEM;Marisa Saavedra Muñoz;39251;1
12;2019;0;76;UNIDAS PODEMOS-UNIDES PODEM;Silvia Peris Dumont;39251;2
12;2019;0;76;UNIDAS PODEMOS-UNIDES PODEM;Pedro Lorente García;39251;3
12;2019;0;76;UNIDAS PODEMOS-UNIDES PODEM;Óscar Langa Sáez;39251;4
12;2019;0;76;UNIDAS PODEMOS-UNIDES PODEM;Mario Llorente Ferreres;39251;5
12;2019;1;83;PARTIDO POPULAR;Óscar Clavell López;70176;1
12;2019;0;83;PARTIDO POPULAR;Luís Gandía Querol;70176;2
12;2019;0;83;PARTIDO POPULAR;María Paz Aledón Guerrero;70176;3
12;2019;0;83;PARTIDO POPULAR;María Nieves Eugenio Bayo;70176;4
12;2019;0;83;PARTIDO POPULAR;Susana Sanz Ferreres;70176;5
12;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Susana Ros Martínez;84078;1
12;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Germán Renau Martínez;84078;2
12;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Carmen Aguilella García;84078;3
12;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Federico Arnau Moya;84078;4
12;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rosa Ángeles Marco Chordá;84078;5
12;2019;0;98;POR UN MUNDO MÁS JUSTO;Sergio Álvarez Gallego;370;1
12;2019;0;98;POR UN MUNDO MÁS JUSTO;Sara Ocon Ojeda;370;2
12;2019;0;98;POR UN MUNDO MÁS JUSTO;Martin Colino Bustinza;370;3
12;2019;0;98;POR UN MUNDO MÁS JUSTO;María Navarlaz Rivera;370;4
12;2019;0;98;POR UN MUNDO MÁS JUSTO;Javier Arcos González;370;5
12;2019;0;101;RECORTES CERO-GRUPO VERDE;Juana Villena Paterna;257;1
12;2019;0;101;RECORTES CERO-GRUPO VERDE;Victoria Burriel Navarro;257;2
12;2019;0;101;RECORTES CERO-GRUPO VERDE;Juan José Martín Matilla;257;3
12;2019;0;101;RECORTES CERO-GRUPO VERDE;Irene Martínez de Estíbariz Uriondo;257;4
12;2019;0;101;RECORTES CERO-GRUPO VERDE;Héctor Manuel Lloret Pardo;257;5
12;2019;1;116;VOX;Alberto Teófilo Asarta Cuevas;54849;1
12;2019;0;116;VOX;Cristóbal Caballero Escribano;54849;2
12;2019;0;116;VOX;Eugenia Viñals González;54849;3
12;2019;0;116;VOX;Nuria Tomás Martín;54849;4
12;2019;0;116;VOX;Alfonso Zaragoza Aymerich;54849;5
13;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Francisco Javier Fernández-Bravo García;18337;1
13;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Irina Isabel Alonso Giménez;18337;2
13;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Luis Mendoza Salinas;18337;3
13;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Gema Pilar López-Serrano Villareal;18337;4
13;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Gloria María Notario García-Uceda;18337;5
13;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Javier Labajo Antequera;1788;1
13;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Ana Martín Navas;1788;2
13;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Miguel Ángel Ruiz Molino;1788;3
13;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María de los Ángeles Rubio Pariente;1788;4
13;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Filomena María Pereira Dos Santos-Inés;1788;5
13;2019;0;78;UNIDAS PODEMOS;Jorge Uxó González;22250;1
13;2019;0;78;UNIDAS PODEMOS;María Marchante Armero;22250;2
13;2019;0;78;UNIDAS PODEMOS;Montserrat Chacón González;22250;3
13;2019;0;78;UNIDAS PODEMOS;Julián Sanz Real;22250;4
13;2019;0;78;UNIDAS PODEMOS;Juan Vicente Quintana Ruiz;22250;5
13;2019;1;83;PARTIDO POPULAR;Rosa María Romero Sánchez;74835;1
13;2019;1;83;PARTIDO POPULAR;Juan Antonio Callejas Cano;74835;2
13;2019;0;83;PARTIDO POPULAR;Manuel Torres Estornell;74835;3
13;2019;0;83;PARTIDO POPULAR;María Antonia Berlanga Antón;74835;4
13;2019;0;83;PARTIDO POPULAR;Sonia González Martínez;74835;5
13;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Miguel Ángel González Caballero;92046;1
13;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Cristina López Zamora;92046;2
13;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Antonio de Toro López;92046;3
13;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Luz María Sánchez García;92046;4
13;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;José Ángel Martínez Mínguez;92046;5
13;2019;0;98;POR UN MUNDO MÁS JUSTO;Jorge Martínez Cuartero;484;1
13;2019;0;98;POR UN MUNDO MÁS JUSTO;María Mercedes Ruiz Alfaro;484;2
13;2019;0;98;POR UN MUNDO MÁS JUSTO;Cristian Poveda Cutanda;484;3
13;2019;0;98;POR UN MUNDO MÁS JUSTO;Erica González Gutiérrez;484;4
13;2019;0;98;POR UN MUNDO MÁS JUSTO;Carlos García González;484;5
13;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Miriam Navarrete Márquez;447;1
13;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Rafael Abenza Moreno;447;2
13;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;José María García de la Torre Riesco;447;3
13;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Inmaculada Moraleda Merlo;447;4
13;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Iñaki Barinaga López;447;5
13;2019;1;116;VOX;Ricardo Chamorro Delmo;56050;1
13;2019;0;116;VOX;Ana María Valero Lite;56050;2
13;2019;0;116;VOX;Antonio Alarcos Olivares;56050;3
13;2019;0;116;VOX;María Dolores Gómez Moreno;56050;4
13;2019;0;116;VOX;María de los Ángeles Parra López;56050;5
14;2019;0;9;ANDALUCÍA POR SÍ;Francisco Antonio Fernández Adame;1019;1
14;2019;0;9;ANDALUCÍA POR SÍ;Ana María García Conde;1019;2
14;2019;0;9;ANDALUCÍA POR SÍ;Juan Manuel León López;1019;3
14;2019;0;9;ANDALUCÍA POR SÍ;Deseada Otero Blanco;1019;4
14;2019;0;9;ANDALUCÍA POR SÍ;Antonio Osuna Cañasveras;1019;5
14;2019;0;9;ANDALUCÍA POR SÍ;Clara López Aguilera;1019;6
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Marcial Gómez Balsera;36229;1
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María del Carmen Jaime Mena;36229;2
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Lorenzo Moreno Pérez;36229;3
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cristina Nazaret Román Flores;36229;4
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Pedro García Guillén;36229;5
14;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María del Carmen Mayo Gómez;36229;6
14;2019;0;23;ESCAÑOS EN BLANCO;Francisco Infante Lisarte;760;1
14;2019;0;23;ESCAÑOS EN BLANCO;MarÍa del Mar Díaz Polonio;760;2
14;2019;0;23;ESCAÑOS EN BLANCO;Antonio Jurado Checa;760;3
14;2019;0;23;ESCAÑOS EN BLANCO;Pilar Márquez Quesada;760;4
14;2019;0;23;ESCAÑOS EN BLANCO;Carlos Bermudo Munzon;760;5
14;2019;0;23;ESCAÑOS EN BLANCO;Carmen María Valderrama Crespo;760;6
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Javier Luna Sánchez;3946;1
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Manuel de Toro Costa;3946;2
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Lidia Gómez Segura;3946;3
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Pilar Bares Ruiz;3946;4
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Ricardo González Delgado;3946;5
14;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Estelle Cabanes Niza;3946;6
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Víctor Núñez Luque;1062;1
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Catalina Ruiz Sánchez;1062;2
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;José David Contreras Guerrero;1062;3
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Teresa Luque Naranjo;1062;4
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Alberto Cruz Rojas;1062;5
14;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Rafaela Benavente Ruiz;1062;6
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Antonio Muñoz Jaime;544;1
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Dolores Moreno Moreno;544;2
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;José Ramírez Campos;544;3
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Francisca López García;544;4
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Juan Galisteo Romero;544;5
14;2019;0;58;PARTIDO COMUNISTA DEL PUEBLO ANDALUZ;Silvia Zurera López;544;6
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Roberto Guijarro López;321;1
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Elena Rodríguez Cañero;321;2
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Eloy Gómez García;321;3
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Cristina Jiménez Cabello;321;4
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Javier Álvarez Cuevas;321;5
14;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Cintia Polanco González;321;6
14;2019;1;81;UNIDAS PODEMOS;Doña María Martina Velarde Gómez;64769;1
14;2019;0;81;UNIDAS PODEMOS;Doña Carmen María Ruiz Sierra;64769;2
14;2019;0;81;UNIDAS PODEMOS;Doña María Teresa González Ruiz;64769;3
14;2019;0;81;UNIDAS PODEMOS;Don Enrique Moreno González;64769;4
14;2019;0;81;UNIDAS PODEMOS;Don Miguel Ángel Peña Muñoz;64769;5
14;2019;0;81;UNIDAS PODEMOS;Don Manuel Enrique Monereo Pérez;64769;6
14;2019;1;83;PARTIDO POPULAR;Andrés Lorite Lorite;99999;1
14;2019;1;83;PARTIDO POPULAR;María de la O Redondo Calvillo;99999;2
14;2019;0;83;PARTIDO POPULAR;Ana María Tamayo Ureña;99999;3
14;2019;0;83;PARTIDO POPULAR;Manuel Torres Fernández;99999;4
14;2019;0;83;PARTIDO POPULAR;Antonio Pedregosa Montilla;99999;5
14;2019;0;83;PARTIDO POPULAR;Dolores Germana Sánchez Moreno;99999;6
14;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Luis Planas Puchades;146761;1
14;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rafaela Crespín Rubio;146761;2
14;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Antonio Hurtado Zurera;146761;3
14;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Teba Roldán Juez;146761;4
14;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Juan Díaz Caballero;146761;5
14;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Josefa Jurado Pescuezo;146761;6
14;2019;0;98;POR UN MUNDO MÁS JUSTO;Joaquín Malo de Molina Fernández de Córdova;478;1
14;2019;0;98;POR UN MUNDO MÁS JUSTO;Begoña Escribano Salmoral;478;2
14;2019;0;98;POR UN MUNDO MÁS JUSTO;Miguel Delgado Ayuso;478;3
14;2019;0;98;POR UN MUNDO MÁS JUSTO;María del Carmen Espada Serrano;478;4
14;2019;0;98;POR UN MUNDO MÁS JUSTO;Modesto Berna Berna;478;5
14;2019;0;98;POR UN MUNDO MÁS JUSTO;Jana Escribano Bellido;478;6
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Sacramento Peña Espejo;549;1
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Manuel Torres Luque;549;2
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Mercedes Jiménez Ortiz;549;3
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Iván Mesa Díaz;549;4
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Rafaela Castaño Prieto;549;5
14;2019;0;101;RECORTES CERO-GRUPO VERDE;Eugenio Rosa Díaz;549;6
14;2019;1;116;VOX;José Ramírez del Río;82534;1
14;2019;0;116;VOX;María Dolores Hermoso Porras;82534;2
14;2019;0;116;VOX;Francisco Jesús Navas Ruiz;82534;3
14;2019;0;116;VOX;Manuela Martín Domínguez;82534;4
14;2019;0;116;VOX;Alberto Cuevas Hoyas;82534;5
14;2019;0;116;VOX;María Victoria Lozano Orellana;82534;6
15;2019;1;10;BLOQUE NACIONALISTA GALEGO;Néstor Rego Candamil;58135;1
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;María Xosé Bravo San José;58135;2
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;"Ramón Fernández Alfonzo ""Mon""";58135;3
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;Silvia María Pardo Galdo;58135;4
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;Miguel Pernas Cora;58135;5
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;María Montserrat Almozara Cordeiro;58135;6
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;Xosé Iglesias Lamela;58135;7
15;2019;0;10;BLOQUE NACIONALISTA GALEGO;Mercedes Queixas Zas;58135;8
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Vilas Liñares;28469;1
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Mónica Martínez Lema;28469;2
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Andrés Pérez Rouco;28469;3
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Marcos Martínez Candal;28469;4
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Esther Diz García;28469;5
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;César Manuel Iglesias Fernández;28469;6
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María José García Hidalgo;28469;7
15;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Marcial Martelo de la Maza García;28469;8
15;2019;0;46;MÁS PAÍS-EQUO;Carolina Bescansa Hernández;12619;1
15;2019;0;46;MÁS PAÍS-EQUO;Olga Dourado González;12619;2
15;2019;0;46;MÁS PAÍS-EQUO;Bieito Cambeiro Porrúa;12619;3
15;2019;0;46;MÁS PAÍS-EQUO;Alberto Prieto Arranz;12619;4
15;2019;0;46;MÁS PAÍS-EQUO;Stephanie Ordoñez Pérez;12619;5
15;2019;0;46;MÁS PAÍS-EQUO;Fabiana Beatriz García Porto;12619;6
15;2019;0;46;MÁS PAÍS-EQUO;Eduardo Martínez Nieto;12619;7
15;2019;0;46;MÁS PAÍS-EQUO;José Manuel Romarís Cercós;12619;8
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Mónica Velázquez Couto;4572;1
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Pablo Díaz Cardamas;4572;2
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María del Mar Camacho Díaz;4572;3
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;José Antonio González Álvarez;4572;4
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Olalla Nogareda Gómez;4572;5
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Luis Miguel González Seijas;4572;6
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Emma Esperanza Tojo Vázquez;4572;7
15;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Diego Barreira Ramos;4572;8
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Andrés Paredes Sánchez;1689;1
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Aarón López Azcunaga;1689;2
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Cristina Riobóo Díaz;1689;3
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Mercedes Sánchez Iglesias;1689;4
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Rubén Darío Vázquez Vázquez;1689;5
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Andrea García Louzao;1689;6
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;David Figueroa Collazo;1689;7
15;2019;0;57;PARTIDO COMUNISTA OBRERO ESPAÑOL;Sara Fidalgo Mérida;1689;8
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Francisco Eugenio Sebio Peña;472;1
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;María Ángeles Prin Bermúdez;472;2
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Porfirio Embade Pita;472;3
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Tania Redondo González;472;4
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Francisco Leonardo Aneiros Dopico;472;5
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Rosa María Rey Varela;472;6
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Diego Ferreira Domínguez;472;7
15;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;María Azucena Núñez Rodríguez;472;8
15;2019;1;74;EN COMÚN-UNIDAS PODEMOS;Antón Gómez-Reino Varela;77069;1
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Loreto Taibo Rama;77069;2
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;José  Manuel García Buitrón;77069;3
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Adrián García Seijas;77069;4
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Elena Pernas Ciudad;77069;5
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Noelia Pedreira Díaz;77069;6
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Luís Víctor Ruiz Rodríguez;77069;7
15;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Raquel Bernárdez Rodal;77069;8
15;2019;1;83;PARTIDO POPULAR;Marta González Vázquez;187127;1
15;2019;1;83;PARTIDO POPULAR;Tristana María Moraleja Gómez;187127;2
15;2019;1;83;PARTIDO POPULAR;María Valentina Martínez Ferro;187127;3
15;2019;0;83;PARTIDO POPULAR;José Ángel Rodríguez Prieto;187127;4
15;2019;0;83;PARTIDO POPULAR;José Ramón de la Fuente Rodríguez;187127;5
15;2019;0;83;PARTIDO POPULAR;María José Sampedro Fernández;187127;6
15;2019;0;83;PARTIDO POPULAR;Julio Bustelo Castaño;187127;7
15;2019;0;83;PARTIDO POPULAR;Rogelio Lema Mougán;187127;8
15;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Pilar Cancela Rodríguez;184178;1
15;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Pablo Arangüena Fernández;184178;2
15;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;María Montserrat García Chavarría;184178;3
15;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Diego Antonio Taibo Monelos;184178;4
15;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Natividad González Laso;184178;5
15;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Jesús Fernández Diez;184178;6
15;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Clarisa Beatriz Domínguez Siaba;184178;7
15;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Miguel Ángel Paz Barreiro;184178;8
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Daniel Chaparro Jiménez;607;1
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Marina Fernández Delgado;607;2
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Ignacio Díez Sanz;607;3
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Carmen García Jiménez;607;4
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Víctor Chaparro Jiménez;607;5
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Isabel Cano Fernández;607;6
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Alejandro Castilla de la Hoya;607;7
15;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Beatriz Castellanos González;607;8
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Sara Puga Rey;925;1
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Carlos Alberto Balboa Castelo;925;2
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Alexandre Rodal Giménez;925;3
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Andrea Rodríguez García;925;4
15;2019;0;101;RECORTES CERO-GRUPO VERDE;José Francisco Vicente Rodríguez;925;5
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Adela Martínez Martí;925;6
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Rosa María Amil Martínez;925;7
15;2019;0;101;RECORTES CERO-GRUPO VERDE;Alfonso Casal Pita;925;8
15;2019;0;116;VOX;Miguel Ángel Fernández López;50325;1
15;2019;0;116;VOX;Marta María Carreira García;50325;2
15;2019;0;116;VOX;Alberto Domínguez López;50325;3
15;2019;0;116;VOX;Elisa Carolina Fernández Feijoo;50325;4
15;2019;0;116;VOX;Leopoldo Jáudenes Juncal;50325;5
15;2019;0;116;VOX;María Alexandra Dorta Rivas;50325;6
15;2019;0;116;VOX;Manuel Fuentes Lamas;50325;7
15;2019;0;116;VOX;Noelia Prieto González;50325;8
16;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Luis Enrique Pérez Bueno;5094;1
16;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Virginia Gabaldón Guerrero;5094;2
16;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;José Javier de la Torre Valera;5094;3
16;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Vecino González;545;1
16;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Carlos Gismera Picazo;545;2
16;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Paz Piquero Camino;545;3
16;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;María Carmen García García;83;1
16;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;Cristóbal Sanchís Blasco;83;2
16;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;Ángel Bueno Domingo;83;3
16;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Joel Lozano Sadornil;66;1
16;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Juan Nogueira López;66;2
16;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;María Mercedes Martínez Cadenas;66;3
16;2019;0;73;PARTIDO LIBERTARIO;Carlos Pérez Solera;47;1
16;2019;0;73;PARTIDO LIBERTARIO;Beatriz Contreras López;47;2
16;2019;0;73;PARTIDO LIBERTARIO;Juan Manuel Pina Mérida;47;3
16;2019;0;78;UNIDAS PODEMOS;Fernando Garrote Massó;7529;1
16;2019;0;78;UNIDAS PODEMOS;Clara Isabel Martínez Jimeno;7529;2
16;2019;0;78;UNIDAS PODEMOS;Arturo Vicente Zarzuela Palacios;7529;3
16;2019;1;83;PARTIDO POPULAR;Beatriz Jiménez Linuesa;33721;1
16;2019;0;83;PARTIDO POPULAR;María Jesús Bonilla Domínguez;33721;2
16;2019;0;83;PARTIDO POPULAR;Francisco Javier Doménech Martínez;33721;3
16;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Luis Carlos Sahuquillo García;40670;1
16;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Mariana de Gracia Canales Duque;40670;2
16;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Carlos Muelas Ramírez;40670;3
16;2019;0;98;POR UN MUNDO MÁS JUSTO;María del Mar Tagle Rivera;129;1
